FewsId;par_oms;par_oms_nl;TaxonType;wns_code;wns_oms;wns_oms_ecolims;eenheid;eenheid_oms
AANTPVLME[n/ml];Aulacoseira granulata;;DIATM;HDSR50;DIATM_AUSEGRAN[n/ml][NVT][OW];Aulacoseira granulata[n/ml][NVT][OW];n/ml;exemplaren per milliliter
AANTPVLME[n/ml];Crucigeniella apiculata;;FYTPT;HDSR501;FYTPT_CRGEAPIC[n/ml][NVT][OW];Crucigeniella apiculata[n/ml][NVT][OW];n/ml;exemplaren per milliliter
AANTPVLME[n/ml];Crucigeniella rectangularis;;FYTPT;HDSR503;FYTPT_CRGERECT[n/ml][NVT][OW];Crucigeniella rectangularis[n/ml][NVT][OW];n/ml;exemplaren per milliliter
AANTPVLME[n/ml];Cryptoglena skujae;;FYTPT;HDSR505;FYTPT_CROGSKUJ[n/ml][NVT][OW];Cryptoglena skujae[n/ml][NVT][OW];n/ml;exemplaren per milliliter
AANTL[ml];Cryptomonas;;FYTPT;HDSR506;FYTPT_CROM[ml][NVT][OW];Cryptomonas[ml][NVT][OW];ml;milliliter
AANTL[n];Cryptomonas erosa;;FYTPT;HDSR509;FYTPT_CROMEROS[n][NVT][OW];Cryptomonas erosa[n][NVT][OW];n;exemplaren
AANTL[n];Aulacoseira granulata;;DIATM;HDSR51;DIATM_AUSEGRAN[n][NVT][OW];Aulacoseira granulata[n][NVT][OW];n;exemplaren
AANTPVLME[n/ml];Cryptomonas ovata;;FYTPT;HDSR510;FYTPT_CROMOVAT[n/ml][NVT][OW];Cryptomonas ovata[n/ml][NVT][OW];n/ml;exemplaren per milliliter
AANTPVLME[n/ml];Cryptomonas rostrata;;FYTPT;HDSR513;FYTPT_CROMROTA[n/ml][NVT][OW];Cryptomonas rostrata[n/ml][NVT][OW];n/ml;exemplaren per milliliter
AANTPVLME[n/ml];Cryptomonas tetrapyrenoidosa;;FYTPT;HDSR514;FYTPT_CROMTETR[n/ml][NVT][OW];Cryptomonas tetrapyrenoidosa[n/ml][NVT][OW];n/ml;exemplaren per milliliter
AANTPVLME[n/ml];Cryptophyceae;;FYTPT;HDSR517;FYTPT_CROP[n/ml][LV-005][OW];Cryptophyceae[n/ml][LV-005][OW];n/ml;exemplaren per milliliter
AANTPVLME[n/ml];Cryptophyceae;;FYTPT;HDSR519;FYTPT_CROP[n/ml][NVT][OW];Cryptophyceae[n/ml][NVT][OW];n/ml;exemplaren per milliliter
AANTL[n];Aulacoseira pfaffiana;;DIATM;HDSR52;DIATM_AUSEPFAF[n][NVT][OW];Aulacoseira pfaffiana[n][NVT][OW];n;exemplaren
AANTL[ml];Crucigenia mucronata;;FYTPT;HDSR522;FYTPT_CRUCMUCR[ml][LV-K004][OW];Crucigenia mucronata[ml][LV-K004][OW];ml;milliliter
AANTPVLME[n/ml];Crucigenia tetrapedia;;FYTPT;HDSR524;FYTPT_CRUCTETR[n/ml][NVT][OW];Crucigenia tetrapedia[n/ml][NVT][OW];n/ml;exemplaren per milliliter
AANTPVLME[n/ml];Cryptomonadales;;FYTPT;HDSR526;FYTPT_CRYT[n/ml][LV-010-015][OW];Cryptomonadales[n/ml][LV-010-015][OW];n/ml;exemplaren per milliliter
AANTPVLME[n/ml];Cyanogranis;;FYTPT;HDSR528;FYTPT_CYGR[n/ml][LV-K][OW];Cyanogranis[n/ml][LV-K][OW];n/ml;exemplaren per milliliter
AANTPVLME[n/ml];Cyanogranis;;FYTPT;HDSR529;FYTPT_CYGR[n/ml][NVT][OW];Cyanogranis[n/ml][NVT][OW];n/ml;exemplaren per milliliter
AANTPVLME[n/ml];Cyanogranis ferruginea;;FYTPT;HDSR531;FYTPT_CYGRFERR[n/ml][LV-K][OW];Cyanogranis ferruginea[n/ml][LV-K][OW];n/ml;exemplaren per milliliter
AANTL[ml];Desmodesmus;;FYTPT;HDSR532;FYTPT_DEOD[ml][NVT][OW];Desmodesmus[ml][NVT][OW];ml;milliliter
AANTPVLME[n/ml];Desmodesmus;;FYTPT;HDSR533;FYTPT_DEOD[n/ml][NVT][OW];Desmodesmus[n/ml][NVT][OW];n/ml;exemplaren per milliliter
AANTL[ml];Desmodesmus armatus var. bicaudatus;;FYTPT;HDSR536;FYTPT_DEODARBI[ml][NVT][OW];Desmodesmus armatus var. bicaudatus[ml][NVT][OW];ml;milliliter
AANTPVLME[n/ml];Desmodesmus armatus var. bicaudatus;;FYTPT;HDSR537;FYTPT_DEODARBI[n/ml][NVT][OW];Desmodesmus armatus var. bicaudatus[n/ml][NVT][OW];n/ml;exemplaren per milliliter
AANTPVLME[n/ml];Bacillariophyceae;;DIATM;HDSR54;DIATM_BACI[n/ml][NVT][OW];Bacillariophyceae[n/ml][NVT][OW];n/ml;exemplaren per milliliter
AANTPVLME[n/ml];Desmodesmus armatus;;FYTPT;HDSR540;FYTPT_DEODARMA[n/ml][NVT][OW];Desmodesmus armatus[n/ml][NVT][OW];n/ml;exemplaren per milliliter
AANTPVLME[n/ml];Desmodesmus communis var. communis;;FYTPT;HDSR542;FYTPT_DEODCOCO[n/ml][NVT][OW];Desmodesmus communis var. communis[n/ml][NVT][OW];n/ml;exemplaren per milliliter
AANTPVLME[n/ml];Desmodesmus communis;;FYTPT;HDSR544;FYTPT_DEODCOMM[n/ml][NVT][OW];Desmodesmus communis[n/ml][NVT][OW];n/ml;exemplaren per milliliter
AANTL[ml];Desmodesmus costatogranulatus [1];;FYTPT;HDSR545;FYTPT_DEODCOSA[ml][NVT][OW];Desmodesmus costatogranulatus [1][ml][NVT][OW];ml;milliliter
AANTPVLME[n/ml];Desmodesmus flavescens;;FYTPT;HDSR548;FYTPT_DEODFLAV[n/ml][NVT][OW];Desmodesmus flavescens[n/ml][NVT][OW];n/ml;exemplaren per milliliter
AANTL[n];Bacillaria paxillifer;;DIATM;HDSR55;DIATM_BALAPAXI[n][NVT][OW];Bacillaria paxillifer[n][NVT][OW];n;exemplaren
AANTPVLME[n/ml];Desmodesmus opoliensis;;FYTPT;HDSR551;FYTPT_DEODOPOL[n/ml][NVT][OW];Desmodesmus opoliensis[n/ml][NVT][OW];n/ml;exemplaren per milliliter
AANTL[ml];Desmodesmus subspicatus;;FYTPT;HDSR553;FYTPT_DEODSUBS[ml][NVT][OW];Desmodesmus subspicatus[ml][NVT][OW];ml;milliliter
AANTPVLME[n/ml];Desmodesmus subspicatus;;FYTPT;HDSR554;FYTPT_DEODSUBS[n/ml][NVT][OW];Desmodesmus subspicatus[n/ml][NVT][OW];n/ml;exemplaren per milliliter
AANTPVLME[n/ml];Dinobryon bavaricum;;FYTPT;HDSR557;FYTPT_DIBRBAVA[n/ml][LV-LC][OW];Dinobryon bavaricum[n/ml][LV-LC][OW];n/ml;exemplaren per milliliter
AANTPVLME[n/ml];Dinobryon crenulatum;;FYTPT;HDSR558;FYTPT_DIBRCREN[n/ml][NVT][OW];Dinobryon crenulatum[n/ml][NVT][OW];n/ml;exemplaren per milliliter
AANTL[n];Dinobryon cylindricum;;FYTPT;HDSR559;FYTPT_DIBRCYLI[n][LV-S][OW];Dinobryon cylindricum[n][LV-S][OW];n;exemplaren
AANTPVLME[n/ml];Dinobryon divergens;;FYTPT;HDSR561;FYTPT_DIBRDIVE[n/ml][LV-LC][OW];Dinobryon divergens[n/ml][LV-LC][OW];n/ml;exemplaren per milliliter
AANTPVLME[n/ml];Dinobryon divergens;;FYTPT;HDSR562;FYTPT_DIBRDIVE[n/ml][NVT][OW];Dinobryon divergens[n/ml][NVT][OW];n/ml;exemplaren per milliliter
AANTPVLME[n/ml];Dictyosphaerium [1];;FYTPT;HDSR565;FYTPT_DICI[n/ml][LV-LC][OW];Dictyosphaerium [1][n/ml][LV-LC][OW];n/ml;exemplaren per milliliter
AANTPVLME[n/ml];Dictyosphaerium [1];;FYTPT;HDSR566;FYTPT_DICI[n/ml][NVT][OW];Dictyosphaerium [1][n/ml][NVT][OW];n/ml;exemplaren per milliliter
AANTL[n];Dictyosphaerium [1];;FYTPT;HDSR567;FYTPT_DICI[n][LV-K][OW];Dictyosphaerium [1][n][LV-K][OW];n;exemplaren
AANTL[n];Brachysira procera;;DIATM;HDSR57;DIATM_BRSIPROC[n][NVT][OW];Brachysira procera[n][NVT][OW];n;exemplaren
AANTL[n];Didymocystis [1];;FYTPT;HDSR571;FYTPT_DIDM[n][NVT][OW];Didymocystis [1][n][NVT][OW];n;exemplaren
AANTPVLME[n/ml];Coelastrum [1];;FYTPT;HDSR482;FYTPT_COES[n/ml][LV-K][OW];Coelastrum [1][n/ml][LV-K][OW];n/ml;exemplaren per milliliter
AANTL[n];Elakatothrix viridis [2];;FYTPT;HDSR583;FYTPT_ELAKVIRS[n][NVT][OW];Elakatothrix viridis [2][n][NVT][OW];n;exemplaren
AANTL[ml];Euglenales;;FYTPT;HDSR584;FYTPT_EUAL[ml][NVT][OW];Euglenales[ml][NVT][OW];ml;milliliter
AANTPVLME[n/ml];Euglena;;FYTPT;HDSR586;FYTPT_EUGL[n/ml][NVT][OW];Euglena[n/ml][NVT][OW];n/ml;exemplaren per milliliter
AANTPVLME[n/ml];Euglena agilis;;FYTPT;HDSR588;FYTPT_EUGLAGIL[n/ml][NVT][OW];Euglena agilis[n/ml][NVT][OW];n/ml;exemplaren per milliliter
AANTL[n];Brachysira vitrea;;DIATM;HDSR59;DIATM_BRSIVITR[n][NVT][OW];Brachysira vitrea[n][NVT][OW];n;exemplaren
AANTPVLME[n/ml];Euglena clara;;FYTPT;HDSR590;FYTPT_EUGLCLAR[n/ml][NVT][OW];Euglena clara[n/ml][NVT][OW];n/ml;exemplaren per milliliter
AANTPVLME[n/ml];Euglena spirogyra;;FYTPT;HDSR597;FYTPT_EUGLSPGY[n/ml][NVT][OW];Euglena spirogyra[n/ml][NVT][OW];n/ml;exemplaren per milliliter
AANTL[n];Caloneis bacillum;;DIATM;HDSR60;DIATM_CANEBACL[n][NVT][OW];Caloneis bacillum[n][NVT][OW];n;exemplaren
AANTPVLME[n/ml];Euglena tripteris;;FYTPT;HDSR600;FYTPT_EUGLTRIP[n/ml][NVT][OW];Euglena tripteris[n/ml][NVT][OW];n/ml;exemplaren per milliliter
AANTL[ml];Eutreptia;;FYTPT;HDSR603;FYTPT_EUIA[ml][NVT][OW];Eutreptia[ml][NVT][OW];ml;milliliter
AANTL[ml];Gymnodiniaceae [1];;FYTPT;HDSR624;FYTPT_GYMD[ml][NVT][OW];Gymnodiniaceae [1][ml][NVT][OW];ml;milliliter
AANTPVLME[n/ml];Gymnodiniaceae [1];;FYTPT;HDSR625;FYTPT_GYMD[n/ml][NVT][OW];Gymnodiniaceae [1][n/ml][NVT][OW];n/ml;exemplaren per milliliter
AANTPVLME[n/ml];Hemiselmis;;FYTPT;HDSR628;FYTPT_HESE[n/ml][NVT][OW];Hemiselmis[n/ml][NVT][OW];n/ml;exemplaren per milliliter
AANTL[ml];Hortobagyiella;;FYTPT;HDSR629;FYTPT_HORT[ml][NVT][OW];Hortobagyiella[ml][NVT][OW];ml;milliliter
AANTL[n];Chamaepinnularia mediocris;;DIATM;HDSR63;DIATM_CHPIMEDI[n][NVT][OW];Chamaepinnularia mediocris[n][NVT][OW];n;exemplaren
AANTL[n];Hortobagyiella verrucosa;;FYTPT;HDSR632;FYTPT_HORTVERU[n][LS-AD][OW];Hortobagyiella verrucosa[n][LS-AD][OW];n;exemplaren
AANTPVLME[n/ml];Hymenomonas roseola;;FYTPT;HDSR633;FYTPT_HYMEROSE[n/ml][NVT][OW];Hymenomonas roseola[n/ml][NVT][OW];n/ml;exemplaren per milliliter
AANTPVLME[n/ml];Juranyiella javorkae;;FYTPT;HDSR636;FYTPT_JURAJAVO[n/ml][NVT][OW];Juranyiella javorkae[n/ml][NVT][OW];n/ml;exemplaren per milliliter
AANTL[ml];Kephyrion;;FYTPT;HDSR637;FYTPT_KEON[ml][NVT][OW];Kephyrion[ml][NVT][OW];ml;milliliter
AANTL[ml];Kephyrion inconstans;;FYTPT;HDSR639;FYTPT_KEONINCO[ml][NVT][OW];Kephyrion inconstans[ml][NVT][OW];ml;milliliter
AANTPVLME[n/ml];Cocconeis;;DIATM;HDSR64;DIATM_COON[n/ml][NVT][OW];Cocconeis[n/ml][NVT][OW];n/ml;exemplaren per milliliter
AANTL[ml];Kephyrion moniliferum;;FYTPT;HDSR642;FYTPT_KEONMONI[ml][NVT][OW];Kephyrion moniliferum[ml][NVT][OW];ml;milliliter
AANTPVLME[n/ml];Kephyrion moniliferum;;FYTPT;HDSR643;FYTPT_KEONMONI[n/ml][NVT][OW];Kephyrion moniliferum[n/ml][NVT][OW];n/ml;exemplaren per milliliter
AANTPVLME[n/ml];Kephyrion petasatum;;FYTPT;HDSR646;FYTPT_KEONPETA[n/ml][NVT][OW];Kephyrion petasatum[n/ml][NVT][OW];n/ml;exemplaren per milliliter
AANTPVLME[n/ml];Kephyrion rubri-claustri;;FYTPT;HDSR647;FYTPT_KEONRUCL[n/ml][NVT][OW];Kephyrion rubri-claustri[n/ml][NVT][OW];n/ml;exemplaren per milliliter
AANTPVLME[n/ml];Kephyrion valkanovii;;FYTPT;HDSR648;FYTPT_KEONVALK[n/ml][NVT][OW];Kephyrion valkanovii[n/ml][NVT][OW];n/ml;exemplaren per milliliter
AANTL[n];Kirchneriella;;FYTPT;HDSR650;FYTPT_KICH[n][LV-K][OW];Kirchneriella[n][LV-K][OW];n;exemplaren
AANTL[n];Kirchneriella irregularis;;FYTPT;HDSR651;FYTPT_KICHIRRE[n][LV-S][OW];Kirchneriella irregularis[n][LV-S][OW];n;exemplaren
AANTPVLME[n/ml];Koliella longiseta f. tenuis;;FYTPT;HDSR654;FYTPT_KOLILOTE[n/ml][NVT][OW];Koliella longiseta f. tenuis[n/ml][NVT][OW];n/ml;exemplaren per milliliter
AANTL[ml];Koliella spiralis;;FYTPT;HDSR656;FYTPT_KOLISPRA[ml][NVT][OW];Koliella spiralis[ml][NVT][OW];ml;milliliter
AANTPVLME[n/ml];Koliella spiralis;;FYTPT;HDSR657;FYTPT_KOLISPRA[n/ml][NVT][OW];Koliella spiralis[n/ml][NVT][OW];n/ml;exemplaren per milliliter
AANTPVLME[n/ml];Lagerheimia;;FYTPT;HDSR659;FYTPT_LARH[n/ml][NVT][OW];Lagerheimia[n/ml][NVT][OW];n/ml;exemplaren per milliliter
AANTPVLME[n/ml];Lagerheimia genevensis;;FYTPT;HDSR660;FYTPT_LARHGENE[n/ml][NVT][OW];Lagerheimia genevensis[n/ml][NVT][OW];n/ml;exemplaren per milliliter
AANTL[ml];Lagerheimia subsalsa;;FYTPT;HDSR661;FYTPT_LARHSUSA[ml][NVT][OW];Lagerheimia subsalsa[ml][NVT][OW];ml;milliliter
AANTPVLME[n/ml];Lepocinclis ovum;;FYTPT;HDSR664;FYTPT_LEOCOVUM[n/ml][NVT][OW];Lepocinclis ovum[n/ml][NVT][OW];n/ml;exemplaren per milliliter
AANTPVLME[n/ml];Dictyosphaerium subsolitarium [1];;FYTPT;HDSR575;FYTPT_DIOSSUBS[n/ml][NVT][OW];Dictyosphaerium subsolitarium [1][n/ml][NVT][OW];n/ml;exemplaren per milliliter
AANTPVLME[n/ml];Dinophyceae;;FYTPT;HDSR576;FYTPT_DIPH[n/ml][NVT][OW];Dinophyceae[n/ml][NVT][OW];n/ml;exemplaren per milliliter
AANTL[ml];Dysmorphococcus;;FYTPT;HDSR579;FYTPT_DYSM[ml][NVT][OW];Dysmorphococcus[ml][NVT][OW];ml;milliliter
AANTL[n];Brachysira serians;;DIATM;HDSR58;DIATM_BRSISERI[n][NVT][OW];Brachysira serians[n][NVT][OW];n;exemplaren
AANTPVLME[n/ml];Dysmorphococcus;;FYTPT;HDSR580;FYTPT_DYSM[n/ml][NVT][OW];Dysmorphococcus[n/ml][NVT][OW];n/ml;exemplaren per milliliter
AANTPVLME[n/ml];Euglena gasterosteus;;FYTPT;HDSR593;FYTPT_EUGLGAST[n/ml][NVT][OW];Euglena gasterosteus[n/ml][NVT][OW];n/ml;exemplaren per milliliter
AANTPVLME[n/ml];Euglena limnophila;;FYTPT;HDSR596;FYTPT_EUGLLIMN[n/ml][NVT][OW];Euglena limnophila[n/ml][NVT][OW];n/ml;exemplaren per milliliter
AANTPVLME[n/ml];Cocconeis placentula;;DIATM;HDSR67;DIATM_COONPLAC[n/ml][NVT][OW];Cocconeis placentula[n/ml][NVT][OW];n/ml;exemplaren per milliliter
AANTL[ml];Mallomonas akrokomos;;FYTPT;HDSR671;FYTPT_MANAAKRO[ml][NVT][OW];Mallomonas akrokomos[ml][NVT][OW];ml;milliliter
AANTL[ml];Marvania geminata;;FYTPT;HDSR673;FYTPT_MARVGEMI[ml][NVT][OW];Marvania geminata[ml][NVT][OW];ml;milliliter
AANTPVLME[n/ml];Merismopedia;;FYTPT;HDSR675;FYTPT_MEPE[n/ml][LV-K032][OW];Merismopedia[n/ml][LV-K032][OW];n/ml;exemplaren per milliliter
AANTPVLME[n/ml];Merismopedia minima;;FYTPT;HDSR676;FYTPT_MEPEMINI[n/ml][NVT][OW];Merismopedia minima[n/ml][NVT][OW];n/ml;exemplaren per milliliter
AANTL[ml];Microcystis;;FYTPT;HDSR679;FYTPT_MICY[ml][LV-LC][OW];Microcystis[ml][LV-LC][OW];ml;milliliter
AANTL[n];Cocconeis placentula;;DIATM;HDSR68;DIATM_COONPLAC[n][NVT][OW];Cocconeis placentula[n][NVT][OW];n;exemplaren
AANTPVLME[n/ml];Microcystis;;FYTPT;HDSR680;FYTPT_MICY[n/ml][LV-LC][OW];Microcystis[n/ml][LV-LC][OW];n/ml;exemplaren per milliliter
AANTL[n];Microcystis;;FYTPT;HDSR681;FYTPT_MICY[n][LV-K][OW];Microcystis[n][LV-K][OW];n;exemplaren
AANTPVLME[n/ml];Micrasterias thomasiana var. notata;;FYTPT;HDSR684;FYTPT_MITETHNO[n/ml][NVT][OW];Micrasterias thomasiana var. notata[n/ml][NVT][OW];n/ml;exemplaren per milliliter
AANTPVLME[n/ml];Monomastix;;FYTPT;HDSR687;FYTPT_MOMA[n/ml][NVT][OW];Monomastix[n/ml][NVT][OW];n/ml;exemplaren per milliliter
AANTPVLME[n/ml];Monomastix minuta;;FYTPT;HDSR688;FYTPT_MOMAMINU[n/ml][NVT][OW];Monomastix minuta[n/ml][NVT][OW];n/ml;exemplaren per milliliter
AANTL[n];Cocconeis placentula var. lineata;;DIATM;HDSR69;DIATM_COONPLLI[n][NVT][OW];Cocconeis placentula var. lineata[n][NVT][OW];n;exemplaren
AANTL[ml];Monoraphidium arcuatum;;FYTPT;HDSR693;FYTPT_MORAARCU[ml][NVT][OW];Monoraphidium arcuatum[ml][NVT][OW];ml;milliliter
AANTPVLME[n/ml];Monoraphidium arcuatum;;FYTPT;HDSR694;FYTPT_MORAARCU[n/ml][NVT][OW];Monoraphidium arcuatum[n/ml][NVT][OW];n/ml;exemplaren per milliliter
AANTL[ml];Monoraphidium contortum;;FYTPT;HDSR697;FYTPT_MORACONT[ml][NVT][OW];Monoraphidium contortum[ml][NVT][OW];ml;milliliter
AANTPVLME[n/ml];Monoraphidium contortum;;FYTPT;HDSR698;FYTPT_MORACONT[n/ml][NVT][OW];Monoraphidium contortum[n/ml][NVT][OW];n/ml;exemplaren per milliliter
AANTL[ml];Monoraphidium griffithii;;FYTPT;HDSR699;FYTPT_MORAGRIF[ml][NVT][OW];Monoraphidium griffithii[ml][NVT][OW];ml;milliliter
AANTPVLME[n/ml];Monoraphidium griffithii;;FYTPT;HDSR700;FYTPT_MORAGRIF[n/ml][NVT][OW];Monoraphidium griffithii[n/ml][NVT][OW];n/ml;exemplaren per milliliter
AANTL[n];Monoraphidium irregulare;;FYTPT;HDSR701;FYTPT_MORAIRRE[n][NVT][OW];Monoraphidium irregulare[n][NVT][OW];n;exemplaren
AANTPVLME[n/ml];Mychonastes jurisii;;FYTPT;HDSR704;FYTPT_MYCHJURI[n/ml][LV-K][OW];Mychonastes jurisii[n/ml][LV-K][OW];n/ml;exemplaren per milliliter
AANTL[ml];Mychonastes minusculus;;FYTPT;HDSR706;FYTPT_MYCHMINU[ml][LV-LC][OW];Mychonastes minusculus[ml][LV-LC][OW];ml;milliliter
AANTPVLME[n/ml];Mychonastes minusculus;;FYTPT;HDSR707;FYTPT_MYCHMINU[n/ml][LV-LC][OW];Mychonastes minusculus[n/ml][LV-LC][OW];n/ml;exemplaren per milliliter
AANTPVLME[n/ml];Coscinodiscophyceae;;DIATM;HDSR71;DIATM_COOP[n/ml][LV-005<][OW];Coscinodiscophyceae[n/ml][LV-005<][OW];n/ml;exemplaren per milliliter
AANTPVLME[n/ml];Nephrochlamys;;FYTPT;HDSR710;FYTPT_NECH[n/ml][NVT][OW];Nephrochlamys[n/ml][NVT][OW];n/ml;exemplaren per milliliter
AANTL[n];Nephrochlamys subsolitaria;;FYTPT;HDSR713;FYTPT_NECHSUSO[n][NVT][OW];Nephrochlamys subsolitaria[n][NVT][OW];n;exemplaren
AANTPVLME[n/ml];Nephrodiella;;FYTPT;HDSR714;FYTPT_NEEL[n/ml][NVT][OW];Nephrodiella[n/ml][NVT][OW];n/ml;exemplaren per milliliter
AANTPVLME[n/ml];Neodesmus danubialis;;FYTPT;HDSR715;FYTPT_NEODDANU[n/ml][LV-K002][OW];Neodesmus danubialis[n/ml][LV-K002][OW];n/ml;exemplaren per milliliter
AANTPVLME[n/ml];Nostocales;;FYTPT;HDSR717;FYTPT_NOTO[n/ml][NVT][OW];Nostocales[n/ml][NVT][OW];n/ml;exemplaren per milliliter
AANTL[ml];Oocystis;;FYTPT;HDSR719;FYTPT_OOCY[ml][LV-LC][OW];Oocystis[ml][LV-LC][OW];ml;milliliter
AANTPVLME[n/ml];Oocystis;;FYTPT;HDSR720;FYTPT_OOCY[n/ml][LV-LC][OW];Oocystis[n/ml][LV-LC][OW];n/ml;exemplaren per milliliter
AANTL[n];Oocystis;;FYTPT;HDSR721;FYTPT_OOCY[n][LV-S][OW];Oocystis[n][LV-S][OW];n;exemplaren
AANTPVLME[n/ml];Oocystis parva;;FYTPT;HDSR723;FYTPT_OOCYPARV[n/ml][LV-K][OW];Oocystis parva[n/ml][LV-K][OW];n/ml;exemplaren per milliliter
AANTPVLME[n/ml];Ophiocytium capitatum var. longispina;;FYTPT;HDSR725;FYTPT_OPIOCALN[n/ml][NVT][OW];Ophiocytium capitatum var. longispina[n/ml][NVT][OW];n/ml;exemplaren per milliliter
AANTPVLME[n/ml];Ophiocytium capitatum;;FYTPT;HDSR726;FYTPT_OPIOCAPI[n/ml][NVT][OW];Ophiocytium capitatum[n/ml][NVT][OW];n/ml;exemplaren per milliliter
AANTPVLME[n/ml];Oscillatoriales;;FYTPT;HDSR729;FYTPT_OSIL[n/ml][NVT][OW];Oscillatoriales[n/ml][NVT][OW];n/ml;exemplaren per milliliter
AANTL[n];Coscinodiscophyceae;;DIATM;HDSR73;DIATM_COOP[n][NVT][OW];Coscinodiscophyceae[n][NVT][OW];n;exemplaren
AANTPVLME[n/ml];Pandorina morum;;FYTPT;HDSR732;FYTPT_PANDMORU[n/ml][NVT][OW];Pandorina morum[n/ml][NVT][OW];n/ml;exemplaren per milliliter
AANTPVLME[n/ml];Pannus punctiferus;;FYTPT;HDSR733;FYTPT_PANNPUNC[n/ml][LV-K][OW];Pannus punctiferus[n/ml][LV-K][OW];n/ml;exemplaren per milliliter
AANTPVLME[n/ml];Parvodinium umbonatum;;FYTPT;HDSR735;FYTPT_PAROUMBO[n/ml][NVT][OW];Parvodinium umbonatum[n/ml][NVT][OW];n/ml;exemplaren per milliliter
AANTPVLME[n/ml];Pediastrum biradiatum [1];;FYTPT;HDSR737;FYTPT_PEASBIRD[n/ml][NVT][OW];Pediastrum biradiatum [1][n/ml][NVT][OW];n/ml;exemplaren per milliliter
AANTPVLME[n/ml];Pediastrum tetras;;FYTPT;HDSR739;FYTPT_PEASTETR[n/ml][NVT][OW];Pediastrum tetras[n/ml][NVT][OW];n/ml;exemplaren per milliliter
AANTL[n];Craticula buderi;;DIATM;HDSR74;DIATM_CRTIBUDE[n][NVT][OW];Craticula buderi[n][NVT][OW];n;exemplaren
AANTPVLME[n/ml];Peridiniales;;FYTPT;HDSR743;FYTPT_PELE[n/ml][NVT][OW];Peridiniales[n/ml][NVT][OW];n/ml;exemplaren per milliliter
AANTL[ml];Phacus;;FYTPT;HDSR745;FYTPT_PHCU[ml][NVT][OW];Phacus[ml][NVT][OW];ml;milliliter
AANTPVLME[n/ml];Phacus;;FYTPT;HDSR746;FYTPT_PHCU[n/ml][NVT][OW];Phacus[n/ml][NVT][OW];n/ml;exemplaren per milliliter
AANTPVLME[n/ml];Phacus acuminatus;;FYTPT;HDSR747;FYTPT_PHCUACUM[n/ml][NVT][OW];Phacus acuminatus[n/ml][NVT][OW];n/ml;exemplaren per milliliter
AANTL[n];Craticula cuspidata;;DIATM;HDSR75;DIATM_CRTICUSP[n][NVT][OW];Craticula cuspidata[n][NVT][OW];n;exemplaren
AANTPVLME[n/ml];Phacus inflexus;;FYTPT;HDSR750;FYTPT_PHCUINFL[n/ml][NVT][OW];Phacus inflexus[n/ml][NVT][OW];n/ml;exemplaren per milliliter
AANTPVLME[n/ml];Phacus oscillans [1];;FYTPT;HDSR753;FYTPT_PHCUOSCL[n/ml][NVT][OW];Phacus oscillans [1][n/ml][NVT][OW];n/ml;exemplaren per milliliter
AANTPVLME[n/ml];Phacus pleuronectes;;FYTPT;HDSR754;FYTPT_PHCUPLEU[n/ml][NVT][OW];Phacus pleuronectes[n/ml][NVT][OW];n/ml;exemplaren per milliliter
AANTPVLME[n/ml];Phacus pusillus;;FYTPT;HDSR756;FYTPT_PHCUPUSI[n/ml][NVT][OW];Phacus pusillus[n/ml][NVT][OW];n/ml;exemplaren per milliliter
AANTPVLME[n/ml];Lepocinclis steinii;;FYTPT;HDSR666;FYTPT_LEOCSTEI[n/ml][NVT][OW];Lepocinclis steinii[n/ml][NVT][OW];n/ml;exemplaren per milliliter
AANTPVLME[n/ml];Phacus triqueter;;FYTPT;HDSR758;FYTPT_PHCUTRIQ[n/ml][NVT][OW];Phacus triqueter[n/ml][NVT][OW];n/ml;exemplaren per milliliter
AANTPVLME[n/ml];Phacotaceae;;FYTPT;HDSR760;FYTPT_PHTA[n/ml][NVT][OW];Phacotaceae[n/ml][NVT][OW];n/ml;exemplaren per milliliter
AANTPVLME[n/ml];Planktothrix agardhii;;FYTPT;HDSR761;FYTPT_PLANAGAR[n/ml][NVT][OW];Planktothrix agardhii[n/ml][NVT][OW];n/ml;exemplaren per milliliter
AANTPVLME[n/ml];Planktolyngbya;;FYTPT;HDSR764;FYTPT_PLLY[n/ml][NVT][OW];Planktolyngbya[n/ml][NVT][OW];n/ml;exemplaren per milliliter
AANTPVLME[n/ml];Planktolyngbya limnetica;;FYTPT;HDSR765;FYTPT_PLLYLIMN[n/ml][NVT][OW];Planktolyngbya limnetica[n/ml][NVT][OW];n/ml;exemplaren per milliliter
AANTPVLME[n/ml];Pleurochrysis carterae;;FYTPT;HDSR767;FYTPT_PLOCCART[n/ml][NVT][OW];Pleurochrysis carterae[n/ml][NVT][OW];n/ml;exemplaren per milliliter
AANTL[n];Planktosphaeria gelatinosa;;FYTPT;HDSR769;FYTPT_PLSPGELA[n][NVT][OW];Planktosphaeria gelatinosa[n][NVT][OW];n;exemplaren
AANTPVLME[n/ml];Polyblepharides;;FYTPT;HDSR770;FYTPT_POPH[n/ml][NVT][OW];Polyblepharides[n/ml][NVT][OW];n/ml;exemplaren per milliliter
AANTPVLME[n/ml];Pseudanabaena;;FYTPT;HDSR771;FYTPT_PSDA[n/ml][NVT][OW];Pseudanabaena[n/ml][NVT][OW];n/ml;exemplaren per milliliter
