fewsid;Code;Omschrijving;CASnummer;Groep;Id;Begin geldigheid;Eind geldigheid
197;1FyC2yAe;a-fenylethylamine;618-36-0;ChemischeStof;2865;28 januari 2014 00:00:00;1 januari 2100 00:00:00
198;1HOx244TC1y3;1-hydroxy-2,4,4-trimethyl-3-pentanyl 2-methylpropanoaat;74367-33-2;ChemischeStof;6355;1 april 2020 00:00:00;1 januari 2100 00:00:00
199;1HOxNaf;1-hydroxynaftaleen;90-15-3;ChemischeStof;69;8 juni 2011 00:00:00;1 januari 2100 00:00:00
200;1HOxPyr;1-hydroxypyreen;5315-79-7;ChemischeStof;2866;28 januari 2014 00:00:00;1 januari 2100 00:00:00
201;1HOxibpfn;1-hydroxyibuprofen;53949-53-4;ChemischeStof;6405;12 juni 2020 00:00:00;1 januari 2100 00:00:00
202;1NO2Naf;1-nitronaftaleen;86-57-7;ChemischeStof;2870;28 januari 2014 00:00:00;1 januari 2100 00:00:00
203;1NO2Pyr;1-nitropyreen;5522-43-0;ChemischeStof;70;6 juli 2013 00:00:00;1 januari 2100 00:00:00
204;1NafHAc;1-naftaleenazijnzuur;86-87-3;ChemischeStof;6168;13 maart 2020 00:00:00;1 januari 2100 00:00:00
205;1Nafactntl;1-naftaleenacetonitril;132-75-2;ChemischeStof;2869;28 januari 2014 00:00:00;1 januari 2100 00:00:00
206;1Nafsfzr;1-naftaleensulfonzuur;85-47-2;ChemischeStof;5337;6 augustus 2015 00:00:00;1 januari 2100 00:00:00
207;1azd2C1yben;1-azido-2-methylbenzeen;31656-92-5;ChemischeStof;6330;1 april 2020 00:00:00;1 januari 2100 00:00:00
208;1heneicsfmt;1-heneicosylformaat;77899-03-7;ChemischeStof;4950;21 januari 2014 00:00:00;1 januari 2100 00:00:00
209;1iC3y3C1yBen;1-isopropyl-3-methyl-benzeen (m-cymeen);535-77-3;ChemischeStof;2867;28 januari 2014 00:00:00;1 januari 2100 00:00:00
210;1iC3y4C1yBen;1-isopropyl-4-methyl-benzeen;99-87-6;ChemischeStof;1360;28 januari 2014 00:00:00;1 januari 2100 00:00:00
211;1iCNC18a;1-isocyanaat-octadecaan;112-96-9;ChemischeStof;4951;21 januari 2014 00:00:00;1 januari 2100 00:00:00
212;1indnn;1-indanon;83-33-0;ChemischeStof;2868;28 januari 2014 00:00:00;1 januari 2100 00:00:00
213;1skamfr;(1S)-kamfer;464-48-2;ChemischeStof;2871;28 januari 2014 00:00:00;1 januari 2100 00:00:00
214;1tC4ox2C2oxC;1-tert-butoxy-2-ethoxyethaan;51422-54-9;ChemischeStof;2872;28 januari 2014 00:00:00;1 januari 2100 00:00:00
215;211DC1yC2y5C;2-(1,1-dimethylethyl)-5-methylfenol;88-60-8;ChemischeStof;6361;1 april 2020 00:00:00;1 januari 2100 00:00:00
216;222C4oxC2oxC;2-(2-(2-butoxyethoxy)ethoxy)ethanol;143-22-6;ChemischeStof;2873;28 januari 2014 00:00:00;1 januari 2100 00:00:00
217;2246TClfOxpp;2-(2,4,6-trichloorfenoxy)propion zuur;778-83-6;ChemischeStof;6201;13 maart 2020 00:00:00;1 januari 2100 00:00:00
218;224C9yfOxC2o;2-(2-(4-nonylfenoxy)ethoxy)ethanol;20427-84-3;ChemischeStof;4952;21 januari 2014 00:00:00;1 januari 2100 00:00:00
219;224TC1y13C02;2,2,4-trimethyl-1,3-pentaandioldiisobutyraat;6846-50-0;ChemischeStof;2874;29 januari 2014 00:00:00;1 januari 2100 00:00:00
220;224TC1y13C5a;2,2,4-trimethyl-1,3-pentaandiol;144-19-4;ChemischeStof;2875;29 januari 2014 00:00:00;1 januari 2100 00:00:00
221;224TC1yC5a;2,2,4-trimethylpentaan;540-84-1;ChemischeStof;898;8 juni 2011 00:00:00;1 januari 2100 00:00:00
222;2255T4C4yT4H;2,2,5,5,-tetramethyl-tetrahydrofuran;15045-43-9;ChemischeStof;2876;29 januari 2014 00:00:00;1 januari 2100 00:00:00
223;2266T4ClccC6;2,2,6,6-tetrachloorcyclohexanon;3776-30-5;ChemischeStof;2877;29 januari 2014 00:00:00;1 januari 2100 00:00:00
224;226TC1y1ccC6;2,6,6-trimethyl-1-cyclohexeen-1-carboxaldehyde;432-25-7;ChemischeStof;6336;1 april 2020 00:00:00;1 januari 2100 00:00:00
225;22C1oxC2oxC2;2-(2-methoxyethoxy)ethanol;111-77-3;ChemischeStof;5177;31 januari 2015 00:00:00;1 januari 2100 00:00:00
226;22C1yimnDC2o;2,2'-methyliminodiethanol;105-59-9;ChemischeStof;6220;13 maart 2020 00:00:00;1 januari 2100 00:00:00
227;22C4oxC2ox02;2-(2-butoxyethoxy)ethylacetaat;124-17-4;ChemischeStof;2878;29 januari 2014 00:00:00;1 januari 2100 00:00:00
228;22C4oxC2oxC2;2-(2-butoxyethoxy)ethanol;112-34-5;ChemischeStof;1787;29 januari 2014 00:00:00;1 januari 2100 00:00:00
229;22DBr2caacam;2,2-dibroom-2-cyaanaceetamide;10222-01-2;ChemischeStof;2879;29 januari 2014 00:00:00;1 januari 2100 00:00:00
230;22DC1oxC3a;2,2-dimethoxypropaan;77-76-9;ChemischeStof;4953;21 januari 2014 00:00:00;1 januari 2100 00:00:00
231;22DC1oxC4a;2,2-dimethoxybutaan;3453-99-4;ChemischeStof;6281;1 april 2020 00:00:00;1 januari 2100 00:00:00
232;22DC1y22aDpp;2,2'-dimethyl-2,2'-azodipropiononitril;78-67-1;ChemischeStof;6289;1 april 2020 00:00:00;1 januari 2100 00:00:00
233;22DClC3a;2,2-dichloorpropaan;594-20-7;ChemischeStof;1729;8 juni 2011 00:00:00;1 januari 2100 00:00:00
234;22DClDC2yEtr;2,2-dichloordiethylether;111-44-4;ChemischeStof;2338;8 juni 2011 00:00:00;1 januari 2100 00:00:00
235;22DClbzdne;2,2'-dichloorbenzidine;84-68-4;ChemischeStof;2880;29 januari 2014 00:00:00;1 januari 2100 00:00:00
236;22DClppozr;2,2-dichloorpropionzuur;75-99-0;ChemischeStof;2881;29 januari 2014 00:00:00;1 januari 2100 00:00:00
237;22DbztazDS;2,2-dibenzothiazyldisulfide;120-78-5;ChemischeStof;4954;21 januari 2014 00:00:00;1 januari 2100 00:00:00
238;2345PeBrC2y;2,3,4,5,6-pentabroomethylbenzeen;85-22-3;ChemischeStof;5184;31 januari 2015 00:00:00;1 januari 2100 00:00:00
239;2345T4ClAn;2,3,4,5-tetrachlooraniline;634-83-3;ChemischeStof;2882;29 januari 2014 00:00:00;1 januari 2100 00:00:00
240;2345T4ClFol;2,3,4,5-tetrachloorfenol;4901-51-3;ChemischeStof;78;8 juni 2011 00:00:00;1 januari 2100 00:00:00
241;2346T4ClAn;2,3,4,6-tetrachlooraniline;654-36-4;ChemischeStof;2883;29 januari 2014 00:00:00;1 januari 2100 00:00:00
242;2346T4ClFol;2,3,4,6-tetrachloorfenol;58-90-2;ChemischeStof;80;8 juni 2011 00:00:00;1 januari 2100 00:00:00
243;234TC1y2C5e;2,3,4-Trimethyl-2-penteen;61665-19-8;ChemischeStof;2019;31 december 2019 00:00:00;1 januari 2100 00:00:00
244;234TC1yAn;2,3,4-trimethylaniline;1467-35-2;ChemischeStof;2884;29 januari 2014 00:00:00;1 januari 2100 00:00:00
245;234TClAn;2,3,4-trichlooraniline;634-67-3;ChemischeStof;82;8 juni 2011 00:00:00;1 januari 2100 00:00:00
246;234TClFol;2,3,4-trichloorfenol;15950-66-0;ChemischeStof;83;8 juni 2011 00:00:00;1 januari 2100 00:00:00
247;2356T4ClAn;2,3,5,6-tetrachlooraniline;3481-20-7;ChemischeStof;2885;29 januari 2014 00:00:00;1 januari 2100 00:00:00
248;2356T4ClFol;2,3,5,6-tetrachloorfenol;935-95-5;ChemischeStof;84;8 juni 2011 00:00:00;1 januari 2100 00:00:00
249;235TC1yFol;2,3,5-trimethylfenol;697-82-5;ChemischeStof;87;8 juni 2011 00:00:00;1 januari 2100 00:00:00
250;235TC1yprzne;2,3,5-trimethylpyrazine;14667-55-1;ChemischeStof;6277;1 april 2020 00:00:00;1 januari 2100 00:00:00
251;235TClAn;2,3,5-trichlooraniline;18487-39-3;ChemischeStof;2886;29 januari 2014 00:00:00;1 januari 2100 00:00:00
252;235TClFol;2,3,5-trichloorfenol;933-78-8;ChemischeStof;86;8 juni 2011 00:00:00;1 januari 2100 00:00:00
253;235Tmtcb;2,3,5-trimethacarb;2655-15-4;ChemischeStof;2887;29 januari 2014 00:00:00;1 januari 2100 00:00:00
254;236TC1yC7a;2,3,6-trimethylheptaan;4032-93-3;ChemischeStof;2888;29 januari 2014 00:00:00;1 januari 2100 00:00:00
255;236TClAn;2,3,6-trichlooraniline;88963-39-7;ChemischeStof;2889;29 januari 2014 00:00:00;1 januari 2100 00:00:00
256;236TClFol;2,3,6-trichloorfenol;933-75-5;ChemischeStof;89;8 juni 2011 00:00:00;1 januari 2100 00:00:00
257;23C4aDol;dimethylglycol;513-85-9;ChemischeStof;662;6 juli 2013 00:00:00;1 januari 2100 00:00:00
258;23C4aDon;2,3-butadion;431-03-8;ChemischeStof;2890;29 januari 2014 00:00:00;1 januari 2100 00:00:00
259;23DC1yC4a;2,3-dimethylbutaan;79-29-8;ChemischeStof;96;8 juni 2011 00:00:00;1 januari 2100 00:00:00
260;23DC1yFol;2,3-dimethylfenol;526-75-0;ChemischeStof;97;29 januari 2014 00:00:00;1 januari 2100 00:00:00
261;23DC1yFyiCN;2,3-dimethylfenyl isocyanaat;1591-99-7;ChemischeStof;6132;13 maart 2020 00:00:00;1 januari 2100 00:00:00
262;23DC1yprdne;2,3-dimethylpyridine;583-61-9;ChemischeStof;2891;31 januari 2014 00:00:00;1 januari 2100 00:00:00
263;23DC1yqnlne;2,3-dimethylquinoline;1721-89-7;ChemischeStof;6310;1 april 2020 00:00:00;1 januari 2100 00:00:00
264;23DC8yFol;2,3-dioctylfenol;29988-16-7;ChemischeStof;6326;1 april 2020 00:00:00;1 januari 2100 00:00:00
265;23DClAn;2,3-dichlooraniline;608-27-5;ChemischeStof;93;8 juni 2011 00:00:00;1 januari 2100 00:00:00
266;23DClBencbzr;2,3-dichloorbenzeencarbonzuur;50-45-3;ChemischeStof;4955;21 januari 2014 00:00:00;1 januari 2100 00:00:00
267;23DClC3e;2,3-dichloorpropeen;78-88-6;ChemischeStof;92;8 juni 2011 00:00:00;1 januari 2100 00:00:00
268;23DClC3ol;2,3-dichloorpropanol;616-23-9;ChemischeStof;2261;8 juni 2011 00:00:00;1 januari 2100 00:00:00
269;23DClFol;2,3-dichloorfenol;576-24-9;ChemischeStof;94;8 juni 2011 00:00:00;1 januari 2100 00:00:00
270;23DClFyiCN;2,3-dichloorfenylisocyanaat;41195-90-8;ChemischeStof;2892;31 januari 2014 00:00:00;1 januari 2100 00:00:00
271;23DClNO2Ben;2,3-dichloornitrobenzeen;3209-22-1;ChemischeStof;95;8 juni 2011 00:00:00;1 januari 2100 00:00:00
272;23DHindl2on;2,3-dihydroindol-2-on;59-48-3;ChemischeStof;2893;31 januari 2014 00:00:00;1 januari 2100 00:00:00
273;23DNO2Fol;2,3-dinitrofenol;66-56-8;ChemischeStof;98;8 juni 2011 00:00:00;1 januari 2100 00:00:00
274;23DNO2Tol;2,3-dinitrotolueen;602-01-7;ChemischeStof;1731;6 juli 2013 00:00:00;1 januari 2100 00:00:00
275;23epOxC3yTC1;2,3-epoxypropyltrimethylammoniumchloride;3033-77-0;ChemischeStof;5222;31 januari 2015 00:00:00;1 januari 2100 00:00:00
276;23xyldne;2,3-xylidine;87-59-2;ChemischeStof;2894;31 januari 2014 00:00:00;1 januari 2100 00:00:00
277;244TC1y13C5a;2,4,4-trimethyl-1,3-pentaandiol-1-isobutyraat;74367-34-3;ChemischeStof;2895;31 januari 2014 00:00:00;1 januari 2100 00:00:00
278;245T;2,4,5-trichloorfenoxyazijnzuur;93-76-5;ChemischeStof;102;8 juni 2011 00:00:00;1 januari 2100 00:00:00
279;245TC1yAn;2,4,5-trimethylaniline;137-17-7;ChemischeStof;2896;31 januari 2014 00:00:00;1 januari 2100 00:00:00
280;245TClAn;2,4,5-trichlooraniline;636-30-6;ChemischeStof;100;8 juni 2011 00:00:00;1 januari 2100 00:00:00
281;245TClFol;2,4,5-trichloorfenol;95-95-4;ChemischeStof;101;8 juni 2011 00:00:00;1 januari 2100 00:00:00
282;245TP;2,4,5-trichloorfenoxypropionzuur;93-72-1;ChemischeStof;103;8 juni 2011 00:00:00;1 januari 2100 00:00:00
283;246T1FyC2yFo;2,4,6-tris(1-fenylethyl)fenol;18254-13-2;ChemischeStof;6314;1 april 2020 00:00:00;1 januari 2100 00:00:00
284;246TBrFol;2,4,6-tribroomfenol;118-79-6;ChemischeStof;2897;31 januari 2014 00:00:00;1 januari 2100 00:00:00
285;246TBransl;2,4,6-tribroomanisol;607-99-8;ChemischeStof;6244;13 maart 2020 00:00:00;1 januari 2100 00:00:00
286;246TC1yAn;2,4,6-trimethylaniline;88-05-1;ChemischeStof;2898;31 januari 2014 00:00:00;1 januari 2100 00:00:00
287;246TC1yFol;2,4,6-trimethylfenol;527-60-6;ChemischeStof;107;8 juni 2011 00:00:00;1 januari 2100 00:00:00
288;246TC1yprdne;2,4,6-trimethylpyridine;108-75-8;ChemischeStof;2899;11 april 2014 00:00:00;1 januari 2100 00:00:00
289;246TClAn;2,4,6-trichlooraniline;634-93-5;ChemischeStof;104;8 juni 2011 00:00:00;1 januari 2100 00:00:00
290;246TClFol;2,4,6-trichloorfenol;88-06-2;ChemischeStof;106;8 juni 2011 00:00:00;1 januari 2100 00:00:00
291;246TNO2Fol;2,4,6-trinitrofenol;88-89-1;ChemischeStof;1733;31 januari 2014 00:00:00;1 januari 2100 00:00:00
292;246TttC4yFol;2,4,6-tri-tert-butylfenol;732-26-3;ChemischeStof;5183;31 januari 2015 00:00:00;1 januari 2100 00:00:00
293;2479T4C1y5dc;2,4,7,9-tetramethyl-5-decyn-4,7-diol;126-86-3;ChemischeStof;2900;10 mei 2014 00:00:00;1 januari 2100 00:00:00
294;24810T4Oasr5;2,4,8,10 tetraoxaspiro(5.5)undecaan;126-54-5;ChemischeStof;2901;10 mei 2014 00:00:00;1 januari 2100 00:00:00
295;24Br25DC1oxF;2-(4-broom-2,5-dimethoxyfenyl) ethylamine;66142-81-2;ChemischeStof;6376;12 juni 2020 00:00:00;1 januari 2100 00:00:00
296;24D;2,4-dichloorfenoxyazijnzuur;94-75-7;ChemischeStof;116;8 juni 2011 00:00:00;1 januari 2100 00:00:00
297;24D2C2y4C1yC;2,4-D 2-ethyl-4-methylpentyl ester;53404-37-8;ChemischeStof;2902;10 mei 2014 00:00:00;1 januari 2100 00:00:00
298;24D2C2yC6yEs;2,4-D 2-ethylhexylester;1928-43-4;ChemischeStof;2903;10 mei 2014 00:00:00;1 januari 2100 00:00:00
299;24DAo6NO2Tol;2,4-diamino-6-nitrotolueen;6629-29-4;ChemischeStof;6029;15 maart 2019 00:00:00;1 januari 2100 00:00:00
300;24DAoTol;2,4-diaminotolueen;95-80-7;ChemischeStof;2906;10 mei 2014 00:00:00;1 januari 2100 00:00:00
301;24DAoansSO4;2,4-diaminoanisolsulfaat;39156-41-7;ChemischeStof;2905;10 mei 2014 00:00:00;1 januari 2100 00:00:00
302;24DAoansl;2,4-diaminoanisol;615-05-4;ChemischeStof;2904;10 mei 2014 00:00:00;1 januari 2100 00:00:00
303;24DB;2,4-dichloorfenoxyboterzuur;94-82-6;ChemischeStof;117;8 juni 2011 00:00:00;1 januari 2100 00:00:00
304;24DBrFol;2,4-dibroomfenol;615-58-7;ChemischeStof;6246;13 maart 2020 00:00:00;1 januari 2100 00:00:00
305;24DBransl;2,4-dibroomanisol;21702-84-1;ChemischeStof;6245;13 maart 2020 00:00:00;1 januari 2100 00:00:00
306;24DC1y3C6ol;2,4-dimethyl-3-hexanol;13432-25-2;ChemischeStof;2907;10 mei 2014 00:00:00;1 januari 2100 00:00:00
307;24DC1yBenAh;2,4-dimethylbenzaldehyde;15764-16-6;ChemischeStof;2908;10 mei 2014 00:00:00;1 januari 2100 00:00:00
308;24DC1yC5a;2,4-dimethylpentaan;108-08-7;ChemischeStof;122;6 juli 2013 00:00:00;1 januari 2100 00:00:00
309;24DC1yC5on;2,4-dimethyl-3-pentanon;565-80-0;ChemischeStof;2909;10 mei 2014 00:00:00;1 januari 2100 00:00:00
310;24DC1yC6a;2,4-dimethylhexaan;589-43-5;ChemischeStof;2723;6 juli 2013 00:00:00;1 januari 2100 00:00:00
311;24DC1yFol;2,4-dimethylfenol;105-67-9;ChemischeStof;124;10 mei 2014 00:00:00;1 januari 2100 00:00:00
312;24DC1yprdne;2,4-dimethylpyridine;108-47-4;ChemischeStof;2910;10 mei 2014 00:00:00;1 januari 2100 00:00:00
313;24DC1yqnlne;2,4-dimethylquinoline;1198-37-4;ChemischeStof;2911;10 mei 2014 00:00:00;1 januari 2100 00:00:00
314;24DC3yegC4yE;2,4-D propyleen glycol butyl ether ester;1320-18-9;ChemischeStof;2912;10 mei 2014 00:00:00;1 januari 2100 00:00:00
315;24DC4oxC2yEs;2,4-D butoxyethylester;1929-73-3;ChemischeStof;2913;10 mei 2014 00:00:00;1 januari 2100 00:00:00
316;24DC4yEsr;2,4-D butyl ester;94-80-4;ChemischeStof;2914;10 mei 2014 00:00:00;1 januari 2100 00:00:00
317;24DC8yFol;2,4-dioctylfenol;1807-29-0;ChemischeStof;6327;1 april 2020 00:00:00;1 januari 2100 00:00:00
318;24DCl6NO2An;2,4-dichloor-6-nitroaniline;2683-43-4;ChemischeStof;2915;10 mei 2014 00:00:00;1 januari 2100 00:00:00
319;24DClAn;2,4-dichlooraniline;554-00-7;ChemischeStof;114;8 juni 2011 00:00:00;1 januari 2100 00:00:00
320;24DClFol;2,4-dichloorfenol;120-83-2;ChemischeStof;115;8 juni 2011 00:00:00;1 januari 2100 00:00:00
321;24DClNO2Ben;2,4-dichloornitrobenzeen;611-06-3;ChemischeStof;118;10 mei 2014 00:00:00;1 januari 2100 00:00:00
322;24DClbenzzr;2,4-dichloorbenzoezuur;50-84-0;ChemischeStof;6375;12 juni 2020 00:00:00;1 januari 2100 00:00:00
323;24DClctEsr;2,4-D chloorcrotyl-ester;2971-38-2;ChemischeStof;2916;10 mei 2014 00:00:00;1 januari 2100 00:00:00
324;24DDD;2,4'-dichloordifenyldichloorethaan;53-19-0;ChemischeStof;111;8 juni 2011 00:00:00;1 januari 2100 00:00:00
325;24DDE;2,4'-dichloordifenyldichlooretheen;3424-82-6;ChemischeStof;112;8 juni 2011 00:00:00;1 januari 2100 00:00:00
326;24DDT;2,4'-dichloordifenyltrichloorethaan;789-02-6;ChemischeStof;113;8 juni 2011 00:00:00;1 januari 2100 00:00:00
327;24DNO2An;2,4-dinitroaniline;97-02-9;ChemischeStof;2921;10 mei 2014 00:00:00;1 januari 2100 00:00:00
328;24DNO2Fol;2,4-dinitrofenol;51-28-5;ChemischeStof;669;8 juni 2011 00:00:00;1 januari 2100 00:00:00
329;24DNO2Tol;2,4-dinitrotolueen;121-14-2;ChemischeStof;1735;10 mei 2014 00:00:00;1 januari 2100 00:00:00
330;24DNazt;2,4-D natrium zout;2702-72-9;ChemischeStof;2920;10 mei 2014 00:00:00;1 januari 2100 00:00:00
331;24DP;2,4-dichloorfenoxypropionzuur;120-36-5;ChemischeStof;140;8 juni 2011 00:00:00;1 januari 2100 00:00:00
332;24DiC3yEsr;2,4-D isopropyl ester;94-11-1;ChemischeStof;2919;10 mei 2014 00:00:00;1 januari 2100 00:00:00
333;24DttC4yFol;2,4-di-tertiair-butylfenol;96-76-4;ChemischeStof;2923;13 augustus 2019 00:00:00;1 januari 2100 00:00:00
334;24Segs522E-d;(24S)-ergosta-5,22(E)-dien-3beta-ol;17472-78-5;ChemischeStof;6312;1 april 2020 00:00:00;1 januari 2100 00:00:00
335;24TolDiCN;2,4-tolueendiisocyanaat;584-84-9;ChemischeStof;2924;10 mei 2014 00:00:00;1 januari 2100 00:00:00
336;24bis1FyC2yF;2,4-bis(1-fenylethyl)fenol;2769-94-0;ChemischeStof;6324;1 april 2020 00:00:00;1 januari 2100 00:00:00
337;24xyldne;2,4-xylidine;95-68-1;ChemischeStof;125;10 mei 2014 00:00:00;1 januari 2100 00:00:00
338;25811T4OaC12;2,5,8,11-tetraoxadodecaan;112-49-2;ChemischeStof;2925;10 mei 2014 00:00:00;1 januari 2100 00:00:00
339;25DC1y14DOxa;2,5-dimethyl-1,4-dioxaan;15176-21-3;ChemischeStof;6306;1 april 2020 00:00:00;1 januari 2100 00:00:00
340;25DC1yBensfz;2,5-dimethylbenzeenesulfonzuur;609-54-1;ChemischeStof;6148;13 maart 2020 00:00:00;1 januari 2100 00:00:00
341;25DC1yC6a;2,5-dimethylhexaan;592-13-2;ChemischeStof;130;6 juli 2013 00:00:00;1 januari 2100 00:00:00
342;25DC1yFol;2,5-dimethylfenol;95-87-4;ChemischeStof;132;10 mei 2014 00:00:00;1 januari 2100 00:00:00
343;25DC1yprzne;2,5-dimethylpyrazine;123-32-0;ChemischeStof;6274;1 april 2020 00:00:00;1 januari 2100 00:00:00
344;25DC2oxAn;2,5-diethoxyaniline;94-85-9;ChemischeStof;2926;10 mei 2014 00:00:00;1 januari 2100 00:00:00
345;25DCl4NO2An;2,5-dichloor-4-nitroaniline;6627-34-5;ChemischeStof;2927;10 mei 2014 00:00:00;1 januari 2100 00:00:00
346;25DCl6NO2An;3,6-dichloor-2-nitroaniline;15944-74-8;ChemischeStof;2844;7 december 2018 00:00:00;1 januari 2100 00:00:00
347;25DClAn;2,5-dichlooraniline;95-82-9;ChemischeStof;126;8 juni 2011 00:00:00;1 januari 2100 00:00:00
348;25DClFol;2,5-dichloorfenol;583-78-8;ChemischeStof;127;8 juni 2011 00:00:00;1 januari 2100 00:00:00
349;25DClNO2Ben;2,5-dichloornitrobenzeen;89-61-2;ChemischeStof;128;8 juni 2011 00:00:00;1 januari 2100 00:00:00
350;25DHOx25DC1o;2,5-dihydro-2,5-dimethoxyfuran;332-77-4;ChemischeStof;6280;1 april 2020 00:00:00;1 januari 2100 00:00:00
351;25DNO2Fol;2,5-dinitrofenol;329-71-5;ChemischeStof;131;8 juni 2011 00:00:00;1 januari 2100 00:00:00
352;25DNO2Tol;2,5-dinitrotolueen;619-15-8;ChemischeStof;5217;31 januari 2015 00:00:00;1 januari 2100 00:00:00
353;25furDon;2,5-furaandion;108-31-6;ChemischeStof;1923;8 juni 2011 00:00:00;1 januari 2100 00:00:00
354;25xyldne;2,5-xylidine;95-78-3;ChemischeStof;2930;10 mei 2014 00:00:00;1 januari 2100 00:00:00
355;261014T4C102;2,6,10,14-tetramethylhexadecaan;638-36-8;ChemischeStof;2931;10 mei 2014 00:00:00;1 januari 2100 00:00:00
356;261014T4C1yC;2,6,10,14-tetramethylpentadecaan;1921-70-6;ChemischeStof;2932;10 mei 2014 00:00:00;1 januari 2100 00:00:00
357;26ClF12C6oxT;2(6chloor-dodecafluorhexoxy)-tetrafluorethaansulfonaat,Kzout;73606-19-6;ChemischeStof;5940;18 april 2018 00:00:00;1 januari 2100 00:00:00
358;26DAo4NO2Tol;2,6-diamino-4-nitrotolueen;59229-75-3;ChemischeStof;6030;15 maart 2019 00:00:00;1 januari 2100 00:00:00
359;26DBrFol;2,6-dibroomfenol;608-33-3;ChemischeStof;6247;13 maart 2020 00:00:00;1 januari 2100 00:00:00
360;26DC1y4C7ol;2,6-dimethyl-4-heptanol;108-82-7;ChemischeStof;5581;19 maart 2016 00:00:00;1 januari 2100 00:00:00
361;26DC1y4C7on;2,6-dimethyl-4-heptanon;108-83-8;ChemischeStof;1828;8 juni 2011 00:00:00;1 januari 2100 00:00:00
362;26DC1yFol;2,6-dimethylfenol;576-26-1;ChemischeStof;137;10 mei 2014 00:00:00;1 januari 2100 00:00:00
363;26DC1yprdne;2,6-dimethylpyridine;108-48-5;ChemischeStof;2933;10 mei 2014 00:00:00;1 januari 2100 00:00:00
364;26DC1yqnlne;2,6-dimethylquinoline;877-43-0;ChemischeStof;2934;10 mei 2014 00:00:00;1 januari 2100 00:00:00
365;26DC2yAn;2,6-diethylaniline;579-66-8;ChemischeStof;2935;10 mei 2014 00:00:00;1 januari 2100 00:00:00
366;26DCl3C1yAn;2,6-dichloor-3-methylaniline;64063-37-2;ChemischeStof;2936;10 mei 2014 00:00:00;1 januari 2100 00:00:00
367;26DCl4C1yFol;2,6-dichloor-4-methylfenol;4-12-2432;ChemischeStof;2596;10 juni 2011 00:00:00;1 januari 2100 00:00:00
368;26DCl4NO2An;2,6-dichloor-4-nitroaniline;99-30-9;ChemischeStof;625;8 juni 2011 00:00:00;1 januari 2100 00:00:00
369;26DClAn;2,6-dichlooraniline;608-31-1;ChemischeStof;134;8 juni 2011 00:00:00;1 januari 2100 00:00:00
370;26DClBenAd;2,6-dichloorbenzamide;2008-58-4;ChemischeStof;135;8 juni 2011 00:00:00;1 januari 2100 00:00:00
371;26DClFol;2,6-dichloorfenol;87-65-0;ChemischeStof;136;8 juni 2011 00:00:00;1 januari 2100 00:00:00
372;26DClbenzzr;2,6-dichloorbenzoezuur;50-30-6;ChemischeStof;6020;1 februari 2019 00:00:00;1 januari 2100 00:00:00
373;26DFBenAd;2,6-difluorbenzamide;18063-03-1;ChemischeStof;2939;10 mei 2014 00:00:00;1 januari 2100 00:00:00
374;26DNO2An;2,6-dinitroaniline;606-22-4;ChemischeStof;2940;10 mei 2014 00:00:00;1 januari 2100 00:00:00
375;26DNO2Fol;2,6-dinitrofenol;573-56-8;ChemischeStof;138;8 juni 2011 00:00:00;1 januari 2100 00:00:00
376;26DNO2Tol;2,6-dinitrotolueen;606-20-2;ChemischeStof;1736;10 mei 2014 00:00:00;1 januari 2100 00:00:00
377;26DttC4y14be;2,6-di-tert-butyl-1,4-benzochinon;719-22-2;ChemischeStof;2941;10 mei 2014 00:00:00;1 januari 2100 00:00:00
378;26DttC4yFol;2,6-di-tert-butylfenol;128-39-2;ChemischeStof;2942;10 mei 2014 00:00:00;1 januari 2100 00:00:00
379;26TolDAe;2,6-tolueendiamine;823-40-5;ChemischeStof;5219;31 januari 2015 00:00:00;1 januari 2100 00:00:00
380;26TolDiCN;2,6-tolueendiisocyanaat;91-08-7;ChemischeStof;2943;10 mei 2014 00:00:00;1 januari 2100 00:00:00
381;26xyldne;2,6-xylidine;87-62-7;ChemischeStof;2944;10 mei 2014 00:00:00;1 januari 2100 00:00:00
382;27DC1yC8a;2,7-dimethyloctaan;1072-16-8;ChemischeStof;6293;1 april 2020 00:00:00;1 januari 2100 00:00:00
383;27DC1yqnlne;2,7-dimethylquinoline;93-37-8;ChemischeStof;6363;1 april 2020 00:00:00;1 januari 2100 00:00:00
384;28ClF16C8oxT;2(8chloor-hexadecafluoroctoxy)-tetrafluorethaansulfonzuur,Kz;83329-89-9;ChemischeStof;5941;18 april 2018 00:00:00;1 januari 2100 00:00:00
385;2Ao46DNO2Tol;2-amino-4,6-dinitrotolueen;35572-78-2;ChemischeStof;5570;23 maart 2016 00:00:00;1 januari 2100 00:00:00
386;2Ao4ClFol;2-amino-4-chloorfenol;95-85-2;ChemischeStof;2949;10 mei 2014 00:00:00;1 januari 2100 00:00:00
387;2Ao6NO2Tol;2-amino-6-nitrotolueen;603-83-8;ChemischeStof;6028;15 maart 2019 00:00:00;1 januari 2100 00:00:00
388;2AoC2ypprzne;2-aminoethylpiperazine;140-31-8;ChemischeStof;2212;8 juni 2011 00:00:00;1 januari 2100 00:00:00
389;2AoNaf;2-aminonaftaleen;91-59-8;ChemischeStof;2952;10 mei 2014 00:00:00;1 januari 2100 00:00:00
390;2Aoactfnn;2-aminoacetofenon;551-93-9;ChemischeStof;2950;10 mei 2014 00:00:00;1 januari 2100 00:00:00
